datetime,logger_10956,logger_10957,logger_10958,logger_10959,logger_2488,logger_4803,logger_6377,logger_6378,logger_6379,logger_7272,logger_7274,logger_7276,logger_7277,logger_7278,logger_7279,logger_7280
2017-11-06T00:30:00Z,625,1049,383,1942,442,212,159,168,646,1231,135,752,3090,2793,1022,1736
2017-11-06T00:45:00Z,637,999,364,1699,422,149,147,163,575,1092,114,681,2966,2179,979,1687
2017-11-06T01:00:00Z,557,841,299,1640,346,95,129,146,482,936,97,467,2579,1273,882,876
2017-11-06T01:15:00Z,483,796,264,1493,347,94,121,124,471,694,101,341,2297,1323,752,878
2017-11-06T01:30:00Z,295,511,170,784,242,62,78,77,311,342,68,221,1391,889,408,588
2017-11-06T01:45:00Z,240,489,159,723,212,52,80,68,292,315,66,177,1480,787,330,525
2017-11-06T02:00:00Z,162,431,142,609,177,43,81,48,254,240,59,140,1759,654,261,433
2017-11-06T02:15:00Z,117,321,100,435,121,31,52,32,178,176,42,106,1216,457,187,321
2017-11-06T02:30:00Z,97,282,96,369,105,27,43,27,157,152,36,98,1855,398,158,278
2017-11-06T02:45:00Z,71,147,46,245,59,20,21,18,96,122,23,70,415,293,111,224
2017-11-06T03:00:00Z,42,89,26,153,35,12,13,11,60,75,14,44,234,187,68,141
2017-11-06T03:15:00Z,35,74,22,129,30,10,10,10,52,62,12,36,199,161,57,120
2017-11-06T03:30:00Z,26,55,16,98,22,7,6,6,39,48,8,28,138,126,41,95
2017-11-06T03:45:00Z,10,24,6,46,10,4,2,2,18,22,4,12,64,61,19,46
2017-11-06T04:00:00Z,2,6,0,13,3,0,0,0,5,7,1,4,24,21,6,15
2017-11-06T04:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2017-11-06T04:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T04:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T05:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T05:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T05:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T05:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T06:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T06:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T06:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T06:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T07:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T07:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T07:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T07:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T08:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T08:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T08:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T08:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T09:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T09:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T09:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T09:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T10:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T10:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T10:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T10:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T11:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T11:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T11:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T12:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T12:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T12:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T13:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T13:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T13:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T14:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T14:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T14:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T15:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T15:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T16:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T16:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
2017-11-06T16:45:00Z,1,6,0,21,3,0,0,0,6,8,0,5,33,29,6,16
2017-11-06T17:00:00Z,13,32,9,82,13,5,3,4,26,28,6,20,119,101,22,59
2017-11-06T17:15:00Z,33,77,23,183,32,11,11,12,59,65,13,44,263,224,52,132
2017-11-06T17:30:00Z,28,68,21,170,26,10,10,11,51,56,12,40,256,207,46,114
2017-11-06T17:45:00Z,55,126,42,305,51,20,20,21,96,104,23,77,452,385,84,217
2017-11-06T18:00:00Z,58,145,47,354,57,21,23,22,108,113,27,82,494,414,90,242
2017-11-06T18:15:00Z,67,162,63,403,58,27,23,30,115,125,37,104,563,551,111,250
2017-11-06T18:30:00Z,98,204,87,526,75,61,32,43,151,195,52,190,725,795,153,432
2017-11-06T18:45:00Z,105,221,144,582,90,123,28,66,210,195,63,232,799,1375,180,443
2017-11-06T19:00:00Z,100,225,83,529,89,41,38,43,175,184,42,144,930,728,148,365
2017-11-06T19:15:00Z,275,576,240,1375,238,131,127,124,532,476,128,410,5465,2413,437,981
2017-11-06T19:30:00Z,122,292,93,707,107,36,46,43,201,231,50,156,857,791,184,444
2017-11-06T19:45:00Z,215,489,162,1181,188,73,83,79,361,394,90,288,1597,1451,326,791
2017-11-06T20:00:00Z,419,923,335,2087,394,187,158,190,904,724,200,655,3542,3636,596,1473
2017-11-06T20:15:00Z,490,969,337,1959,449,229,175,237,1171,712,213,791,4451,4527,571,1819
2017-11-06T20:30:00Z,533,1208,356,1875,477,224,194,260,1172,702,203,899,3633,4887,535,3275
2017-11-06T20:45:00Z,501,1541,407,2160,459,210,190,238,1083,773,182,879,3101,4572,592,2352
2017-11-06T21:00:00Z,423,1241,387,2213,393,170,174,205,808,737,161,721,2870,3613,600,1493
2017-11-06T21:15:00Z,503,2127,691,4185,586,253,245,321,885,1066,208,1124,3831,5699,885,1710
2017-11-06T21:30:00Z,536,2267,721,4296,642,258,252,347,902,1336,213,1129,4462,5788,931,1816
2017-11-06T21:45:00Z,710,2579,689,4843,686,263,247,359,894,1433,222,1064,4678,5143,959,1778
2017-11-06T22:00:00Z,994,2402,666,6100,744,283,272,340,944,1610,220,1029,4838,5822,1121,1742
2017-11-06T22:15:00Z,1533,1526,652,5175,1189,317,531,338,1252,1727,600,938,5079,6638,1623,2179
2017-11-06T22:30:00Z,1482,2326,909,3775,1328,1246,521,324,1421,2313,316,1622,5573,6859,1368,3903
2017-11-06T22:45:00Z,1393,1987,848,5636,1384,757,476,349,1398,2367,310,1806,5631,6546,1352,3481
2017-11-06T23:00:00Z,1515,2127,832,6331,1388,661,348,1083,1434,2254,285,1792,5691,6675,1463,3010
2017-11-06T23:15:00Z,1572,2243,668,6154,1349,598,359,281,1377,1790,273,1541,5538,6885,1542,4274
2017-11-06T23:30:00Z,1141,1836,770,6077,1980,560,595,310,1248,1825,249,1270,5321,5990,1979,3122
2017-11-06T23:45:00Z,1339,1542,804,4858,851,535,799,299,1373,2059,234,1092,4313,6020,2080,2600
2017-11-07T00:00:00Z,1247,1593,945,3160,647,467,275,274,880,1987,1113,1132,4629,5283,1952,2339
2017-11-07T00:15:00Z,993,1453,618,2909,523,376,242,226,589,1697,171,918,4437,3968,1721,2902
2017-11-07T00:30:00Z,674,994,404,2081,379,217,174,145,381,948,115,587,3108,2363,1175,1818
2017-11-07T00:45:00Z,852,1099,457,2260,409,195,198,153,414,1256,126,585,3518,1746,1324,2249
2017-11-07T01:00:00Z,501,745,276,1524,327,132,140,97,374,763,106,332,2135,1471,809,1362
2017-11-07T01:15:00Z,522,771,293,2007,330,122,147,95,353,710,95,279,2184,1322,876,1299
2017-11-07T01:30:00Z,490,762,256,1871,318,108,135,94,345,549,93,265,2021,1254,770,1171
2017-11-07T01:45:00Z,303,652,217,1812,249,78,136,68,288,379,74,191,2160,939,466,823
2017-11-07T02:00:00Z,226,706,224,1050,245,69,165,62,311,310,80,158,2989,869,403,739
2017-11-07T02:15:00Z,159,351,113,619,139,58,63,35,182,261,50,136,1053,632,272,640
2017-11-07T02:30:00Z,166,425,174,730,168,61,86,38,224,261,57,147,1654,671,285,639
2017-11-07T02:45:00Z,98,195,65,402,85,38,34,21,112,162,31,88,525,411,168,419
2017-11-07T03:00:00Z,78,135,45,286,61,28,24,16,79,128,22,68,362,311,129,318
2017-11-07T03:15:00Z,45,89,25,191,40,18,14,9,55,79,16,42,221,206,81,213
2017-11-07T03:30:00Z,27,51,14,113,24,11,8,5,31,49,9,26,135,123,50,131
2017-11-07T03:45:00Z,21,42,12,90,20,9,5,4,28,38,7,21,111,105,39,106
2017-11-07T04:00:00Z,2,3,0,11,3,1,0,0,3,5,0,3,16,15,5,15
2017-11-07T04:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
2017-11-07T04:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T04:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T05:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T05:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T05:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T05:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T06:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T06:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T06:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T06:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T07:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T07:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T07:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T07:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T08:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T08:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T08:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T08:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T09:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T09:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T09:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T09:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T10:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T10:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T10:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T10:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T11:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T11:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T11:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T12:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T12:15:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07T12:45:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
